plotID,pointID,country,state,county,domain,domainID,siteName,siteID,plotType,subtype,subSpec,plotSize,plotDim,latitude,longitude,datum,utmZone,easting,northing,horzUncert,elevation,vertUncert,minElev,maxElev,slope,aspect,nlcdClass,soilOrder,coordSrc,date,gpsLogs,plotPdop,plotHdop,appMods,plotEdge
ABBY_016,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.746994999999900,-122.332414999999000,WGS84,10N,551927.684000000000000,5066154.243999990000000,0.130000000000000,379.839999999999000,0.160000000000000,379.839999999999000,387.230000000000000,5.940000000000000,135.000000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20160517,313,5.600000000000000,1.700000000000000,brd|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
ABBY_023,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.744588999999900,-122.381658999999000,WGS84,10N,548099.383999999000000,5065856.144000000000000,0.130000000000000,507.540000000000000,0.170000000000000,502.470000000000000,511.149999999999000,2.810000000000000,180.000000000000000,mixedForest,Ultisols,Geo 7X (H-Star),20160519,313,3.600000000000000,2.000000000000000,bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst,40.000000000000000
ABBY_002,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.739055000000000,-122.309111999999000,WGS84,10N,553747.918999999000000,5065287.428999990000000,0.100000000000000,638.379999999999000,0.100000000000000,634.820000000000000,641.070000000000000,9.930000000000000,90.000000000000000,grasslandHerbaceous,Andisols,Geo 7X (H-Star),20160516,205,1.300000000000000,0.700000000000000,bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst,40.000000000000000
ABBY_003,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.762016000000000,-122.371092000000000,WGS84,10N,548906.121999999000000,5067798.685999990000000,0.100000000000000,602.389999999999000,0.100000000000000,598.289999999999000,606.120000000000000,5.990000000000000,225.000000000000000,evergreenForest,Inceptisols,Geo 7X (H-Star),20160517,309,1.900000000000000,1.100000000000000,bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst,40.000000000000000
ABBY_004,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.768585000000000,-122.298750999999000,WGS84,10N,554525.187999999000000,5068575.256000000000000,0.100000000000000,585.149999999999000,0.100000000000000,577.580000000000000,587.169999999999000,12.730000000000000,87.000000000000000,shrubScrub,Inceptisols,Geo 7X (H-Star),20160517,160,1.500000000000000,0.700000000000000,bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst,40.000000000000000
ABBY_005,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.770981999999900,-122.389429000000000,WGS84,10N,547472.604999999000000,5068783.830000000000000,0.100000000000000,471.220000000000000,0.100000000000000,469.199999999999000,476.509999999999000,9.650000000000000,310.000000000000000,shrubScrub,Ultisols,Geo 7X (H-Star),20160518,237,1.300000000000000,0.700000000000000,brd|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
ABBY_009,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.765613999999900,-122.299548999999000,WGS84,10N,554466.067999999000000,5068244.683000000000000,0.100000000000000,537.600000000000000,0.100000000000000,531.639999999999000,543.809999999999000,12.080000000000000,0.000000000000000,shrubScrub,Andisols,Geo 7X (H-Star),20160517,140,1.700000000000000,0.900000000000000,bet|brd|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
ABBY_011,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.743366000000000,-122.359009999999000,WGS84,10N,549862.277000000000000,5065734.075000000000000,0.100000000000000,496.000000000000000,0.100000000000000,487.910000000000000,502.879999999999000,11.529999999999900,225.000000000000000,grasslandHerbaceous,Inceptisols,Geo 7X (H-Star),20160518,206,1.500000000000000,0.700000000000000,bet|brd|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
ABBY_012,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.754263000000000,-122.384238999999000,WGS84,10N,547890.373999999000000,5066929.326000000000000,0.100000000000000,438.990000000000000,0.100000000000000,434.730000000000000,441.620000000000000,2.980000000000000,45.000000000000000,shrubScrub,Ultisols,Geo 7X (H-Star),20160520,180,1.800000000000000,1.100000000000000,brd|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
ABBY_013,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.745331999999900,-122.372806999999000,WGS84,10N,548787.329999999000000,5065944.037999990000000,0.100000000000000,632.590000000000000,0.100000000000000,629.909999999999000,633.909999999999000,1.720000000000000,134.000000000000000,grasslandHerbaceous,Andisols,Geo 7X (H-Star),20160518,126,1.200000000000000,0.700000000000000,brd|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
ABBY_015,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.732284000000000,-122.300364999999000,WGS84,10N,554434.976000000000000,5064541.110000000000000,0.100000000000000,702.710000000000000,0.100000000000000,696.289999999999000,714.830000000000000,24.230000000000000,180.000000000000000,shrubScrub,Inceptisols,Geo 7X (H-Star),20160518,122,2.400000000000000,0.900000000000000,div,40.000000000000000
ABBY_017,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.772764000000000,-122.369799000000000,WGS84,10N,548997.256999999000000,5068993.563000000000000,0.100000000000000,495.720000000000000,0.100000000000000,491.379999999999000,504.800000000000000,24.230000000000000,225.000000000000000,evergreenForest,Inceptisols,Geo 7X (H-Star),20160602,304,1.900000000000000,1.100000000000000,brd|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
ABBY_018,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.764525999999900,-122.386780000000000,WGS84,10N,547684.016999999000000,5068068.109000000000000,0.100000000000000,459.480000000000000,0.100000000000000,456.629999999999000,468.000000000000000,6.280000000000000,0.000000000000000,grasslandHerbaceous,Ultisols,Geo 7X (H-Star),20160524,301,1.900000000000000,1.000000000000000,brd|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
ABBY_019,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.752597999999900,-122.325840999999000,WGS84,10N,552433.863000000000000,5066780.955000000000000,0.100000000000000,417.079999999999000,0.100000000000000,411.649999999999000,420.649999999999000,13.500000000000000,90.000000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20160606,659,1.700000000000000,0.800000000000000,brd|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
ABBY_021,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.743937000000000,-122.317109000000000,WGS84,10N,553121.173999999000000,5065824.510999990000000,0.100000000000000,500.610000000000000,0.100000000000000,493.300000000000000,505.649999999999000,14.039999999999900,45.000000000000000,grasslandHerbaceous,Andisols,Geo 7X (H-Star),20160519,123,1.600000000000000,0.900000000000000,div,40.000000000000000
ABBY_022,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.755549000000000,-122.320429000000000,WGS84,10N,552851.961000000000000,5067112.393000000000000,0.100000000000000,386.550000000000000,0.100000000000000,384.410000000000000,390.120000000000000,6.560000000000000,225.000000000000000,grasslandHerbaceous,Andisols,Geo 7X (H-Star),20160519,153,1.800000000000000,1.100000000000000,div,40.000000000000000
ABBY_024,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.741390000000000,-122.339808000000000,WGS84,10N,551357.810000000000000,5065526.662999990000000,0.100000000000000,379.720000000000000,0.100000000000000,376.949999999999000,380.920000000000000,0.000000000000000,0.000000000000000,grasslandHerbaceous,Andisols,Geo 7X (H-Star),20160526,153,1.300000000000000,0.700000000000000,div,40.000000000000000
ABBY_026,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.770172000000000,-122.387514999999000,WGS84,10N,547622.116000000000000,5068694.906000000000000,0.100000000000000,484.629999999999000,0.100000000000000,479.540000000000000,491.649999999999000,24.230000000000000,45.000000000000000,shrubScrub,Ultisols,Geo 7X (H-Star),20160602,366,1.500000000000000,0.800000000000000,div,40.000000000000000
ABBY_027,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.777447000000000,-122.297105999999000,WGS84,10N,554644.479999999000000,5069561.016999990000000,0.100000000000000,638.990000000000000,0.100000000000000,634.210000000000000,642.750000000000000,11.029999999999900,90.000000000000000,shrubScrub,Inceptisols,Geo 7X (H-Star),20160601,205,1.400000000000000,0.700000000000000,div,40.000000000000000
ABBY_028,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,basePlot,,1600.000000000000000,40m x 40m,45.745361000000000,-122.375882000000000,WGS84,10N,548548.121000000000000,5065945.355000000000000,0.100000000000000,599.200000000000000,0.150000000000000,593.220000000000000,603.700000000000000,9.150000000000000,240.000000000000000,mixedForest,Inceptisols,Geo 7X (H-Star),20160519,304,1.900000000000000,1.300000000000000,bet|div,40.000000000000000
ABBY_067,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.760562999999900,-122.331558000000000,WGS84,10N,551981.746999999000000,5067662.178999990000000,0.100000000000000,359.939999999999000,0.100000000000000,358.629999999999000,361.069999999999000,6.110000000000000,0.000000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20150714,838,1.800000000000000,1.000000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
ABBY_076,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.763790999999900,-122.330004000000000,WGS84,10N,552099.667000000000000,5068021.828999990000000,0.100000000000000,358.550000000000000,0.100000000000000,354.139999999999000,360.800000000000000,4.800000000000000,225.000000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20160509,394,1.500000000000000,0.700000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
ABBY_073,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.762943999999900,-122.324601000000000,WGS84,10N,552520.533999999000000,5067931.315000000000000,0.100000000000000,336.519999999999000,0.100000000000000,333.720000000000000,343.500000000000000,21.550000000000000,180.000000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20160426,202,1.900000000000000,1.000000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
ABBY_062,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.763509999999900,-122.328084000000000,WGS84,10N,552249.221999999000000,5067991.831000000000000,0.100000000000000,342.750000000000000,0.100000000000000,339.470000000000000,352.389999999999000,6.840000000000000,57.000000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20150720,641,1.800000000000000,1.000000000000000,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,40.000000000000000
ABBY_063,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.760544000000000,-122.330038000000000,WGS84,10N,552099.979999999000000,5067661.058000000000000,0.100000000000000,363.310000000000000,0.100000000000000,362.290000000000000,364.100000000000000,0.000000000000000,0.000000000000000,evergreenForest,Andisols,Geo 7X,20150722,719,1.400000000000000,0.700000000000000,bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,40.000000000000000
ABBY_068,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.760541000000000,-122.328491999999000,WGS84,10N,552220.266999999000000,5067661.707999990000000,0.100000000000000,366.560000000000000,0.100000000000000,365.540000000000000,367.230000000000000,2.000000000000000,0.000000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20150723,770,2.000000000000000,0.800000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
ABBY_069,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.761620000000000,-122.327336000000000,WGS84,10N,552309.145999999000000,5067782.351999990000000,0.100000000000000,368.990000000000000,0.100000000000000,363.769999999999000,369.680000000000000,0.000000000000000,0.000000000000000,grasslandHerbaceous,Andisols,Geo 7X (H-Star),20150720,701,1.900000000000000,1.100000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
ABBY_070,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.761364000000000,-122.330792000000000,WGS84,10N,552040.579999999000000,5067751.699000000000000,0.100000000000000,364.319999999999000,0.100000000000000,360.230000000000000,365.040000000000000,1.780000000000000,90.000000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20150722,701,1.500000000000000,0.700000000000000,bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,40.000000000000000
ABBY_064,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.762428999999900,-122.328467000000000,WGS84,10N,552220.420000000000000,5067871.571999990000000,0.100000000000000,361.100000000000000,0.100000000000000,359.199999999999000,363.000000000000000,1.200000000000000,180.000000000000000,grasslandHerbaceous,Andisols,Geo 7X (H-Star),20150716,734,1.500000000000000,0.800000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
ABBY_061,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.762450999999900,-122.331158000000000,WGS84,10N,552011.162999999000000,5067872.241999990000000,0.100000000000000,362.829999999999000,0.100000000000000,360.500000000000000,362.829999999999000,3.090000000000000,45.000000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20150715,886,1.500000000000000,0.800000000000000,bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,40.000000000000000
ABBY_074,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.761302000000000,-122.325028000000000,WGS84,10N,552488.903000000000000,5067748.594999990000000,0.100000000000000,365.740000000000000,0.100000000000000,363.949999999999000,366.660000000000000,2.410000000000000,270.000000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20160426,413,1.800000000000000,1.000000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
ABBY_075,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.762124999999900,-122.323463000000000,WGS84,10N,552609.839999999000000,5067840.990000000000000,0.100000000000000,343.579999999999000,0.100000000000000,341.430000000000000,348.899999999999000,6.840000000000000,225.000000000000000,shrubScrub,Andisols,Geo 7X (H-Star),20160428,124,2.000000000000000,1.000000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
ABBY_065,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,basePlot,,1600.000000000000000,40m x 40m,45.762196000000000,-122.333083999999000,WGS84,10N,551861.601999999000000,5067842.587000000000000,0.110000000000000,357.040000000000000,0.110000000000000,355.750000000000000,358.170000000000000,0.000000000000000,0.000000000000000,grasslandHerbaceous,Andisols,Geo 7X,20150715,802,1.400000000000000,0.700000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
ABBY_071,C,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,phenology,primary,40000.000000000000000,200m x 200m,45.761789000000000,-122.327572000000000,WGS84,10N,552290.626999999000000,5067801.019000000000000,,368.079999999999000,,348.009999999999000,368.600000000000000,1.380000000000000,35.500000000000000,,Andisols,GIS,,,,,phe,200.000000000000000
ABBY_072,C,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,tower,phenology,phenocam,40000.000000000000000,200m x 200m,45.763635999999900,-122.330484999999000,WGS84,10N,552062.327999999000000,5068004.360000000000000,,361.759999999999000,,360.420000000000000,364.779999999999000,13.310000000000000,35.890000000000000,,Andisols,GIS,,,,,phe,200.000000000000000
ABBY_003,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,tickPlot,,1600.000000000000000,40m x 40m,45.760798999999900,-122.371290000000000,WGS84,10N,548891.805999999000000,5067663.343000000000000,0.100000000000000,626.169999999999000,0.100000000000000,623.870000000000000,626.919999999999000,8.020000000000000,352.839999999999000,evergreenForest,Andisols,Geo 7X (H-Star),20160517,306,1.900000000000000,1.000000000000000,tck,40.000000000000000
ABBY_002,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,tickPlot,,1600.000000000000000,40m x 40m,45.737853999999900,-122.308291999999000,WGS84,10N,553812.854000000000000,5065154.574000000000000,0.100000000000000,651.139999999999000,0.100000000000000,645.500000000000000,656.279999999999000,9.840000000000000,278.579999999999000,grasslandHerbaceous,Andisols,Geo 7X (H-Star),20160516,274,1.600000000000000,0.900000000000000,tck,40.000000000000000
ABBY_023,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,tickPlot,,1600.000000000000000,40m x 40m,45.745005999999900,-122.383498000000000,WGS84,10N,547955.962999999000000,5065901.384999990000000,0.100000000000000,478.740000000000000,0.100000000000000,473.420000000000000,482.240000000000000,13.060000000000000,260.970000000000000,mixedForest,Ultisols,Geo 7X (H-Star),20160526,301,2.900000000000000,1.300000000000000,tck,40.000000000000000
ABBY_005,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,tickPlot,,1600.000000000000000,40m x 40m,45.771976000000000,-122.388088999999000,WGS84,10N,547575.927999999000000,5068895.072999990000000,0.100000000000000,492.209999999999000,0.100000000000000,486.860000000000000,496.319999999999000,10.000000000000000,228.449999999999000,shrubScrub,Inceptisols,Geo 7X (H-Star),20160520,417,1.700000000000000,0.800000000000000,tck,40.000000000000000
ABBY_001,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,tickPlot,,1600.000000000000000,40m x 40m,45.773172000000000,-122.348101000000000,WGS84,10N,550683.900999999000000,5069052.520999990000000,0.140000000000000,294.290000000000000,0.180000000000000,287.910000000000000,300.899999999999000,4.400000000000000,272.980000000000000,evergreenForest,Andisols,Geo 7X (H-Star),20160511,310,6.600000000000000,3.900000000000000,tck,40.000000000000000
ABBY_006,41,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,tickPlot,,1600.000000000000000,40m x 40m,45.752800000000000,-122.297903000000000,WGS84,10N,554606.567999999000000,5066822.165000000000000,0.310000000000000,576.350000000000000,0.350000000000000,564.490000000000000,586.000000000000000,20.989999999999900,30.359999999999900,evergreenForest,Andisols,Geo 7X (H-Star),20160525,476,6.400000000000000,3.800000000000000,tck,40.000000000000000
ABBY_004,E5,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,45.768540000000000,-122.300355999999000,WGS84,10N,554400.435000000000000,5068569.253999990000000,0.100000000000000,553.750000000000000,0.100000000000000,552.399999999999000,576.340000000000000,12.580000000000000,263.810000000000000,shrubScrub,Inceptisols,Geo 7X (H-Star),20160517,121,1.500000000000000,0.900000000000000,mam,90.000000000000000
ABBY_002,E5,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,45.740361999999900,-122.309738999999000,WGS84,10N,553697.932999999000000,5065432.251000000000000,0.100000000000000,624.539999999999000,0.100000000000000,620.409999999999000,636.389999999999000,5.600000000000000,340.949999999999000,grasslandHerbaceous,Inceptisols,Geo 7X (H-Star),20160516,163,1.600000000000000,0.800000000000000,mam,90.000000000000000
ABBY_014,E5,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,45.749698000000000,-122.317306000000000,WGS84,10N,553100.369999999000000,5066464.479000000000000,0.260000000000000,503.660000000000000,0.370000000000000,493.079999999999000,519.200000000000000,11.710000000000000,36.070000000000000,evergreenForest,Inceptisols,Geo 7X (H-Star),20160526,304,7.000000000000000,3.700000000000000,mam,90.000000000000000
ABBY_007,E5,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,45.768771999999900,-122.362990999999000,WGS84,10N,549530.097999999000000,5068554.242999990000000,0.360000000000000,465.509999999999000,0.430000000000000,465.509999999999000,479.199999999999000,5.300000000000000,64.609999999999900,evergreenForest,Inceptisols,Geo 7X (H-Star),20160524,502,7.800000000000000,4.900000000000000,mam,90.000000000000000
ABBY_023,E5,unitedStates,WA,Clark,Pacific Northwest,D16,Abby Road,ABBY,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,45.746374000000000,-122.381401999999000,WGS84,10N,548117.805999999000000,5066054.627000000000000,0.370000000000000,523.980000000000000,0.400000000000000,504.189999999999000,532.179999999999000,10.609999999999900,295.660000000000000,mixedForest,Inceptisols,Geo 7X (H-Star),20160608,301,4.600000000000000,2.000000000000000,mam,90.000000000000000
