uid.x,namedLocation,domainID.x,siteID.x,sampleID,collectDate,lmaSampleID,lmaSampleCondition,scanDate,cfc_LMA_freshWeight,ovenStartDate.x,ovenEndDate.x,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,remarks,dataQF,ligninSampleID,ligninPercent,cellulosePercent,measurementQF,nlcdClass.x,geodeticDatum,decimalLatitude,decimalLongitude,elevation,samplingProtocolVersion,subplotID.x,samplingMethod,vstTag,tagID,individualID,taxonID.x,scientificName.x,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,subsample1Height,subsample2Height,subsample3Height,ligninSampleID.x,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,measurementQF.x,sampleCondition.x,extractionStartDate,extractionLength,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,handlingQF,testMethod.x,uid.x.x,namedLocation.x,domainID.x.x,siteID.x.x,plotID.x,collectDate.x,cnSampleID.x,archiveSampleID,remarks.x,dataQF.x,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,instrument,d15N,d13C,uid.y,eventID,domainID.y,siteID.y,plotID,subplotID.y,nestedSubplotID,pointID,stemDistance,stemAzimuth,cfcOnlyTag,supportingStemIndividualID,previouslyTaggedAs,taxonID.y,scientificName.y,plotType,utmZone,easting,northing,coordinateUncertainty,nlcdClass.y,UTM_E,UTM_N
7e99642f-c986-4462-a0b7-0802fefaaafd,STEI_004.basePlot.cfc,D05,STEI,VIe0/2w3fNfkpyROGrcCGPtCR19whAUEbHnv++zRu/I=,2017-08-29T19:54:00Z,VIe0/2w3fNfkpyROGrcCGPtCR19whAUEXr3jXjv0ufeooDeXrW8F7A==,OK,2017-08-31T07:45:00Z,3.733,2017-08-31T08:30:00Z,2017-09-11T17:54:00Z,9,21381.2,100,85.4,NA,NA,VIe0/2w3fNfkpyROGrcCGPtCR19whAUE3VPj98JoAHiXXMBS2Z8xwA==,26.69,13.53,0,deciduousForest,WGS84,45.797893,-90.064147,510.2,NEON.DOC.001024vD,32,line launcher,Y,05479,NEON.PLA.D05.STEI.05479,POGR4,Populus grandidentata Michx.,Live,NA,NA,NA,NA,NA,17.2,NA,NA,VIe0/2w3fNfkpyROGrcCGPtCR19whAUE3VPj98JoAHiXXMBS2Z8xwA==,50,0.209,0.84,1.122,0.162,0.079,232,55.6,10.9,19.2,193.1,0,OK,2017-09-02,48,20,8.39,2.65,2.05,0,NEON_ChlandCarotenoids_Methanol,1de136b3-e650-40e2-9d51-d420cca5b079,STEI_004.basePlot.cfc,D05,STEI,STEI_004,2017-08-29T19:54:00Z,VIe0/2w3fNfkpyROGrcCGPtCR19whAUEYOHFLMexTI8=,VIe0/2w3fNfkpyROGrcCGPtCR19whAUE/ZGGCLcCmzw=,NA,NA,2.43,50.04,20.6,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,0.3,-27.7,3641b58e-b07b-4515-a8af-04a8450d52d7,vst_STEI_2015,D05,STEI,STEI_004,32,NA,33,9.9,316.6,N,NA,NA,POGR4,Populus grandidentata Michx.,distributed,16N,261876.67,5076159.24,20.2,deciduousForest,261869.86783364305,5076166.433089243
74f2cf67-f047-4e9f-9ac4-c5b7d9f60856,STEI_002.basePlot.cfc,D05,STEI,VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0wCSb+sp0z98=,2017-08-29T20:41:00Z,VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0kZTWR4V97AOe0PUFHwkOwg==,OK,2017-08-31T06:58:00Z,2.56,2017-08-31T08:30:00Z,2017-09-11T17:57:00Z,9,16789.8,100,66.7,NA,NA,VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0n5F6BHdRLrdf1lYydaWQEQ==,14.78,13.42,0,deciduousForest,WGS84,45.797373,-90.092311,522.3,NEON.DOC.001024vD,41,line launcher,Y,02177,NEON.PLA.D05.STEI.02177,ACSA3,Acer saccharum Marshall,Live,NA,NA,NA,NA,NA,15,NA,NA,VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0n5F6BHdRLrdf1lYydaWQEQ==,50,0.161,0.677,1.084,0.199,0.099,940.7,79.2,8.6,41.1,33.7,0,OK,2017-09-02,48,20,10.5,3.02,2.81,0,NEON_ChlandCarotenoids_Methanol,aa2d88e0-9ee8-4c88-82b9-7556691aa656,STEI_002.basePlot.cfc,D05,STEI,STEI_002,2017-08-29T20:41:00Z,VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0mGYba4zG7bw=,VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0ig1ho60tdRg=,NA,NA,1.79,48.03,26.9,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-4.5,-28.8,59efabd0-6bd6-420b-9ca2-a2b3051d4fdf,vst_STEI_2015,D05,STEI,STEI_002,41,NA,51,9.5,227.7,N,NA,NA,ACSA3,Acer saccharum Marshall,distributed,16N,259685.78,5076185.84,20.3,deciduousForest,259678.7535045977,5076179.446381122
fbb931cd-30f6-4a56-ae37-002e9b3e7117,STEI_002.basePlot.cfc,D05,STEI,VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhZumlpdA2UH4=,2017-08-29T20:56:00Z,VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXh9Ain58FgDfA=,OK,2017-08-31T07:05:00Z,1.809,2017-08-31T08:30:00Z,2017-09-11T18:06:00Z,6,25663.7,100,31.5,NA,NA,VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhWVk8pgtuc5g=,23.74,24.18,0,deciduousForest,WGS84,45.797373,-90.092311,522.3,NEON.DOC.001024vD,31,line launcher,Y,02103,NEON.PLA.D05.STEI.02103,OSVI,Ostrya virginiana (Mill.) K. Koch,Live,NA,NA,NA,NA,NA,10.2,NA,NA,VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhWVk8pgtuc5g=,50,0.187,0.706,1.63,0.345,0.098,1350.6,82.5,8.8,29,25.5,0,OK,2017-08-31,48,20,13.51,4.74,3.08,0,NEON_ChlandCarotenoids_Methanol,816e9ceb-b4a2-4e88-91e1-de8a142d5203,STEI_002.basePlot.cfc,D05,STEI,STEI_002,2017-08-29T20:56:00Z,VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhVS5hndcrbMo=,VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhYex/zFOOe6Q=,NA,NA,2.48,47.34,19.1,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-0.4,-30.3,a27e0a38-4b44-447d-90b3-d521feac3af5,vst_STEI_2015,D05,STEI,STEI_002,31,NA,31,11.7,62,N,NA,NA,OSVI,Ostrya virginiana (Mill.) K. Koch,distributed,16N,259685.78,5076185.84,20.3,deciduousForest,259696.11048683643,5076191.332817284
792a6efa-75c3-451b-a326-f30f23e6d066,STEI_002.basePlot.cfc,D05,STEI,VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcOoeAHmkKomg=,2017-08-29T21:30:00Z,VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcCLwqZZMBBPwj6ZUJ4CCfLg==,OK,2017-08-31T07:10:00Z,3.121,2017-08-31T08:30:00Z,2017-09-11T18:03:00Z,5,21461.9,100,62.6,NA,NA,VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcMIS80lHH52sQ8nFfaxEfSA==,14.37,16.95,0,deciduousForest,WGS84,45.797373,-90.092311,522.3,NEON.DOC.001024vD,40,line launcher,Y,02111,NEON.PLA.D05.STEI.02111,ACSA3,Acer saccharum Marshall,Live,NA,NA,NA,NA,NA,17.3,NA,NA,VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcMIS80lHH52sQ8nFfaxEfSA==,50,0.003,0.753,0.896,0.16,0.101,798.9,61.1,5.8,1.1,42.1,0,OK,2017-09-02,48,20,11.41,3.53,3.02,0,NEON_ChlandCarotenoids_Methanol,e46ec4f9-df1f-426c-a802-7de6db969e58,STEI_002.basePlot.cfc,D05,STEI,STEI_002,2017-08-29T21:30:00Z,VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcDQQYwLzcCiM=,VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcX3B3kbxsubs=,NA,NA,1.79,48.45,27.1,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-4.5,-27.6,1868b828-dd14-47cd-95f4-748fa2048187,vst_STEI_2015,D05,STEI,STEI_002,40,NA,49,5.7,153.4,N,NA,NA,ACSA3,Acer saccharum Marshall,distributed,16N,259685.78,5076185.84,20.3,deciduousForest,259688.33222680067,5076180.74332085
f1d7baa1-b1bb-4c0f-ad05-7a20605d03e4,STEI_001.basePlot.cfc,D05,STEI,VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIvRLpY5y8l9c=,2017-08-29T22:19:00Z,VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIA2dV1UGbW9aXwb6urPo4TQ==,OK,2017-08-31T17:00:00Z,3.61,2017-08-31T08:30:00Z,2017-09-11T18:05:00Z,7,19997,100,92.4,NA,NA,VIe0/2w3fNdp78ByyJA8EAivT6mVK4BISFJrZTHw5r4jD1hrOUXwSw==,14.63,13.58,0,deciduousForest,WGS84,45.812246,-90.092743,505.9,NEON.DOC.001024vD,31,line launcher,Y,02147,NEON.PLA.D05.STEI.02147,ACSA3,Acer saccharum Marshall,Live,NA,NA,NA,NA,NA,17.4,NA,NA,VIe0/2w3fNdp78ByyJA8EAivT6mVK4BISFJrZTHw5r4jD1hrOUXwSw==,50,0.17,0.594,1.149,0.233,0.063,361,52.7,4.2,31.4,30.8,0,OK,2017-09-02,48,20,6.1,1.67,2.21,0,NEON_ChlandCarotenoids_Methanol,ff6ef1cf-ccf4-4ca4-99ee-29147197a771,STEI_001.basePlot.cfc,D05,STEI,STEI_001,2017-08-29T22:19:00Z,VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIgxP5zbOsBy8=,VIe0/2w3fNdp78ByyJA8EAivT6mVK4BI+lGZB6TKqMs=,NA,NA,1.61,48.35,30,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-3.9,-25.5,0ef01ee1-0f4f-4a52-804d-30faacbe7161,vst_STEI_2015,D05,STEI,STEI_001,31,NA,31,6.6,16.9,N,NA,NA,ACSA3,Acer saccharum Marshall,distributed,16N,259716.22,5077839.51,20.2,deciduousForest,259718.13863447774,5077845.824969655
fe2713c2-ffe2-4a6d-b5cf-08d7e7208891,STEI_001.basePlot.cfc,D05,STEI,VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg0f8d4lnTIVI=,2017-08-29T22:32:00Z,VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg2wD5/zH8Qh8=,OK,2017-08-31T17:00:00Z,3.56,2017-08-31T08:30:00Z,2017-09-11T16:41:00Z,1,18580.4,100,74.4,NA,NA,VIe0/2w3fNdGg8ZdiqmQlCp6yf9PjzzghcbSYkuPgKc=,16.26,16.35,0,deciduousForest,WGS84,45.812246,-90.092743,505.9,NEON.DOC.001024vD,32,line launcher,Y,01538,NEON.PLA.D05.STEI.01538,TIAM,Tilia americana L.,Live,NA,NA,NA,NA,NA,12.9,NA,NA,VIe0/2w3fNdGg8ZdiqmQlCp6yf9PjzzghcbSYkuPgKc=,50,0.248,1.676,2.353,0.374,0.112,172.5,62.2,9,52.8,30.9,0,OK,2017-09-02,48,20,9.6,3.01,2.5,0,NEON_ChlandCarotenoids_Methanol,3fb4e576-eab2-44fd-9d73-2b30d41b9baa,STEI_001.basePlot.cfc,D05,STEI,STEI_001,2017-08-29T22:32:00Z,VIe0/2w3fNdGg8ZdiqmQlCp6yf9PjzzgJ/HEZWNeAFE=,VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzgj39VYu43eb4=,NA,NA,2.66,45.64,17.2,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,0.3,-27.5,870f656a-662b-490d-9b6f-be2665eaa974,vst_STEI_2015,D05,STEI,STEI_001,32,NA,33,10.5,315.8,N,NA,NA,TIAM,Tilia americana L.,distributed,16N,259716.22,5077839.51,20.2,deciduousForest,259708.89976642,5077847.03756138
7e727c1e-8174-45ce-826a-3dd2a58f1e27,GRSM_006.basePlot.cfc,D07,GRSM,njZEDkTA4mgiARK+2lMt1XKieVoTXptHM32tPh7lGWw=,2016-06-06T13:40:00Z,njZEDkTA4mgiARK+2lMt1XKieVoTXptHKEDJnZpQpOQ=,OK,2016-06-09T19:10:00Z,1.99,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,4,11951.8,100,84.5,NA,NA,njZEDkTA4mgiARK+2lMt1XKieVoTXptHv+hmqPCBEok=,7.91,8.74,0,deciduousForest,WGS84,35.678899,-83.645322,527.1,NEON.DOC.001024vD,41,line launcher,Y,02305,NEON.PLA.D07.GRSM.02305,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,19.1,20.3,NA,njZEDkTA4mgiARK+2lMt1XKieVoTXptHv+hmqPCBEok=,50,0.129,0.619,0.35,0.137,0.127,434.3,46.6,5.2,50.5,15,0,NA,2016-10-28,24,50,4.12,1.84,0.82,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,6da776c2-68ed-43c3-a9ac-08831bd461d6,GRSM_006.basePlot.cfc,D07,GRSM,GRSM_006,2016-06-06T13:40:00Z,njZEDkTA4mgiARK+2lMt1XKieVoTXptHMQZx2XLz6BE=,NA,NA,NA,1.5,47.2,32.4,0,NA,-6.4,-27.7,8ad8fde8-9be8-4cf9-8cd5-a3ca7283b838,vst_GRSM_2015,D07,GRSM,GRSM_006,41,1,31,17.3,38.8,NA,NA,NA,ACRU,Acer rubrum L.,distributed,17N,260593.25,3951559.33,20.2,deciduousForest,260604.09024593662,3951572.8125467934
7e727c1e-8174-45ce-826a-3dd2a58f1e27,GRSM_006.basePlot.cfc,D07,GRSM,njZEDkTA4mgiARK+2lMt1XKieVoTXptHM32tPh7lGWw=,2016-06-06T13:40:00Z,njZEDkTA4mgiARK+2lMt1XKieVoTXptHKEDJnZpQpOQ=,OK,2016-06-09T19:10:00Z,1.99,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,4,11951.8,100,84.5,NA,NA,njZEDkTA4mgiARK+2lMt1XKieVoTXptHv+hmqPCBEok=,7.91,8.74,0,deciduousForest,WGS84,35.678899,-83.645322,527.1,NEON.DOC.001024vD,41,line launcher,Y,02305,NEON.PLA.D07.GRSM.02305,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,19.1,20.3,NA,njZEDkTA4mgiARK+2lMt1XKieVoTXptHv+hmqPCBEok=,50,0.129,0.619,0.35,0.137,0.127,434.3,46.6,5.2,50.5,15,0,NA,2016-10-28,24,50,4.12,1.84,0.82,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,6da776c2-68ed-43c3-a9ac-08831bd461d6,GRSM_006.basePlot.cfc,D07,GRSM,GRSM_006,2016-06-06T13:40:00Z,njZEDkTA4mgiARK+2lMt1XKieVoTXptHMQZx2XLz6BE=,NA,NA,NA,1.5,47.2,32.4,0,NA,-6.4,-27.7,903acac3-fb89-40ad-a8d1-ea4279c59a8a,vst_GRSM_2015,D07,GRSM,GRSM_006,41,1,31,17.3,38.8,NA,NA,NA,ACRU,Acer rubrum L.,distributed,17N,260593.25,3951559.33,20.2,deciduousForest,260604.09024593662,3951572.8125467934
9ae3ce75-1173-47a1-8aaa-6515e070226e,GRSM_006.basePlot.cfc,D07,GRSM,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/iov51c01Qd4=,2016-06-06T14:10:00Z,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/j9M4vrj8mlo=,OK,2016-06-09T19:10:00Z,0.33,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,43,971.5,100,113.2,NA,NA,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/OLPUFts+c+o=,8.29,12.43,0,deciduousForest,WGS84,35.678899,-83.645322,527.1,NEON.DOC.001024vD,32,line launcher,Y,02274,NEON.PLA.D07.GRSM.02274,TSCA,Tsuga canadensis (L.) Carrière,Live,NA,NA,NA,NA,NA,18.1,NA,NA,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/OLPUFts+c+o=,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-28,24,50,1.09,1.17,0.09,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,dd055855-55be-4956-b6fd-f747342f4721,GRSM_006.basePlot.cfc,D07,GRSM,GRSM_006,2016-06-06T14:10:00Z,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/BcvtVTzaQ+A=,NA,NA,NA,1.8,45.9,24.9,0,NA,-4,-26.3,5a0b5bf4-8c69-4e63-843e-b6ee17d60282,vst_GRSM_2015,D07,GRSM,GRSM_006,32,3,31,14.5,61.7,NA,NA,NA,TSCA,Tsuga canadensis (L.) Carrière,distributed,17N,260593.25,3951559.33,20.2,deciduousForest,260606.01692162588,3951566.204279031
9ae3ce75-1173-47a1-8aaa-6515e070226e,GRSM_006.basePlot.cfc,D07,GRSM,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/iov51c01Qd4=,2016-06-06T14:10:00Z,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/j9M4vrj8mlo=,OK,2016-06-09T19:10:00Z,0.33,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,43,971.5,100,113.2,NA,NA,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/OLPUFts+c+o=,8.29,12.43,0,deciduousForest,WGS84,35.678899,-83.645322,527.1,NEON.DOC.001024vD,32,line launcher,Y,02274,NEON.PLA.D07.GRSM.02274,TSCA,Tsuga canadensis (L.) Carrière,Live,NA,NA,NA,NA,NA,18.1,NA,NA,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/OLPUFts+c+o=,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-28,24,50,1.09,1.17,0.09,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,dd055855-55be-4956-b6fd-f747342f4721,GRSM_006.basePlot.cfc,D07,GRSM,GRSM_006,2016-06-06T14:10:00Z,njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/BcvtVTzaQ+A=,NA,NA,NA,1.8,45.9,24.9,0,NA,-4,-26.3,c280aa51-862a-4765-bc6e-26d8da42fbd0,vst_GRSM_2015,D07,GRSM,GRSM_006,32,3,31,14.5,61.7,NA,NA,NA,TSCA,Tsuga canadensis (L.) Carrière,distributed,17N,260593.25,3951559.33,20.2,deciduousForest,260606.01692162588,3951566.204279031
fa10a5a8-e770-499a-9711-b7eb61b994a4,GRSM_002.basePlot.cfc,D07,GRSM,njZEDkTA4mhMd38hmJ6sFsk82htc7y964/KMIjLZiyo=,2016-06-06T16:20:00Z,njZEDkTA4mhMd38hmJ6sFsk82htc7y966DcdkQtEaedB0lhUtFPM6w==,OK,2016-06-09T19:10:00Z,3.029,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,3,19571.3,100,69,NA,NA,njZEDkTA4mhMd38hmJ6sFsk82htc7y960VZ0mZrLtcYo70m7eKzdQQ==,10.21,16.05,0,deciduousForest,WGS84,35.67043,-83.587373,695.8,NEON.DOC.001024vD,40,line launcher,Y,03305,NEON.PLA.D07.GRSM.03305,QUMO4,Quercus montana Willd.,Live,NA,NA,NA,NA,NA,17.5,NA,NA,njZEDkTA4mhMd38hmJ6sFsk82htc7y960VZ0mZrLtcYo70m7eKzdQQ==,50,0.15,1.944,0.279,0.257,0.152,389.5,71.6,102.3,68.8,16.8,0,NA,2016-10-26,24,50,5.14,1.19,1.24,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,e3ae19d7-27a1-43f2-b051-9a61948cb011,GRSM_002.basePlot.cfc,D07,GRSM,GRSM_002,2016-06-06T16:20:00Z,njZEDkTA4mhMd38hmJ6sFsk82htc7y96vE0zyDoPDec=,NA,NA,NA,2.2,47.5,21.9,0,NA,-1.9,-30.1,bb38a535-234f-4d44-98fa-c8a645d1ed59,vst_GRSM_2015,D07,GRSM,GRSM_002,40,4,41,9,343.4,NA,NA,NA,QUMO4,Quercus montana Willd.,distributed,17N,265814.15,3950479.93,20.2,deciduousForest,265811.57880469336,3950488.5549031706
fa10a5a8-e770-499a-9711-b7eb61b994a4,GRSM_002.basePlot.cfc,D07,GRSM,njZEDkTA4mhMd38hmJ6sFsk82htc7y964/KMIjLZiyo=,2016-06-06T16:20:00Z,njZEDkTA4mhMd38hmJ6sFsk82htc7y966DcdkQtEaedB0lhUtFPM6w==,OK,2016-06-09T19:10:00Z,3.029,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,3,19571.3,100,69,NA,NA,njZEDkTA4mhMd38hmJ6sFsk82htc7y960VZ0mZrLtcYo70m7eKzdQQ==,10.21,16.05,0,deciduousForest,WGS84,35.67043,-83.587373,695.8,NEON.DOC.001024vD,40,line launcher,Y,03305,NEON.PLA.D07.GRSM.03305,QUMO4,Quercus montana Willd.,Live,NA,NA,NA,NA,NA,17.5,NA,NA,njZEDkTA4mhMd38hmJ6sFsk82htc7y960VZ0mZrLtcYo70m7eKzdQQ==,50,0.15,1.944,0.279,0.257,0.152,389.5,71.6,102.3,68.8,16.8,0,NA,2016-10-26,24,50,5.14,1.19,1.24,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,e3ae19d7-27a1-43f2-b051-9a61948cb011,GRSM_002.basePlot.cfc,D07,GRSM,GRSM_002,2016-06-06T16:20:00Z,njZEDkTA4mhMd38hmJ6sFsk82htc7y96vE0zyDoPDec=,NA,NA,NA,2.2,47.5,21.9,0,NA,-1.9,-30.1,d7fc02b5-ff57-4659-88aa-f648feabe291,vst_GRSM_2015,D07,GRSM,GRSM_002,40,4,41,9,343.4,NA,NA,NA,QUMO4,Quercus montana Willd.,distributed,17N,265814.15,3950479.93,20.2,deciduousForest,265811.57880469336,3950488.5549031706
f57e4be7-c071-4253-b1d2-9efe006f4694,GRSM_002.basePlot.cfc,D07,GRSM,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/UEsL+4Cxpym4=,2016-06-06T16:41:00Z,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/UFKTqUH9C2k4=,OK,2016-06-09T19:10:00Z,2.53,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,3,17042.9,100,41.1,NA,NA,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/U8Rehg5sWpB8=,6.38,12.97,0,deciduousForest,WGS84,35.67043,-83.587373,695.8,NEON.DOC.001024vD,41,line launcher,Y,03282,NEON.PLA.D07.GRSM.03282,OXYDE,Oxydendrum sp.,Live,NA,NA,NA,NA,NA,14.1,NA,NA,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/U8Rehg5sWpB8=,50,0.187,0.784,0.51,0.13,0.148,620.2,48.8,3.7,64.8,15.4,0,NA,2016-10-25,24,50,1.46,0.67,0.34,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,58751d85-1005-40ec-ac55-37d8e60ea17e,GRSM_002.basePlot.cfc,D07,GRSM,GRSM_002,2016-06-06T16:41:00Z,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/Ut5I6nB0aWCc=,NA,NA,NA,1.9,43.9,22.8,0,NA,-4.1,-29.3,ffb4e0e9-588e-4944-a7a0-ccaf180e6277,vst_GRSM_2015,D07,GRSM,GRSM_002,41,3,41,5.2,19.2,NA,NA,NA,OXYDE,Oxydendrum sp.,distributed,17N,265814.15,3950479.93,20.2,deciduousForest,265815.8601065631,3950484.8407571255
f57e4be7-c071-4253-b1d2-9efe006f4694,GRSM_002.basePlot.cfc,D07,GRSM,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/UEsL+4Cxpym4=,2016-06-06T16:41:00Z,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/UFKTqUH9C2k4=,OK,2016-06-09T19:10:00Z,2.53,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,3,17042.9,100,41.1,NA,NA,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/U8Rehg5sWpB8=,6.38,12.97,0,deciduousForest,WGS84,35.67043,-83.587373,695.8,NEON.DOC.001024vD,41,line launcher,Y,03282,NEON.PLA.D07.GRSM.03282,OXYDE,Oxydendrum sp.,Live,NA,NA,NA,NA,NA,14.1,NA,NA,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/U8Rehg5sWpB8=,50,0.187,0.784,0.51,0.13,0.148,620.2,48.8,3.7,64.8,15.4,0,NA,2016-10-25,24,50,1.46,0.67,0.34,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,58751d85-1005-40ec-ac55-37d8e60ea17e,GRSM_002.basePlot.cfc,D07,GRSM,GRSM_002,2016-06-06T16:41:00Z,njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/Ut5I6nB0aWCc=,NA,NA,NA,1.9,43.9,22.8,0,NA,-4.1,-29.3,3e78f6e2-259f-4c48-9d1a-0d26ee992cc1,vst_GRSM_2015,D07,GRSM,GRSM_002,41,3,41,5.2,19.2,NA,NA,NA,OXYDE,Oxydendrum sp.,distributed,17N,265814.15,3950479.93,20.2,deciduousForest,265815.8601065631,3950484.8407571255
01a4e28c-479c-4c85-a541-0bb8c2bd9170,GRSM_010.basePlot.cfc,D07,GRSM,njZEDkTA4misW8k1uxtRp3WXJNHhA4qA7q9yG8Vst2k=,2016-06-06T18:20:00Z,njZEDkTA4misW8k1uxtRp3WXJNHhA4qAxWVtQYweM5Q=,OK,2016-06-09T19:10:00Z,2.72,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,3,15243.6,100,52.5,NA,NA,njZEDkTA4misW8k1uxtRp3WXJNHhA4qA9gdUumpPpZk=,11.26,14.29,0,deciduousForest,WGS84,35.669838,-83.526031,510.6,NEON.DOC.001024vD,40,line launcher,Y,02760,NEON.PLA.D07.GRSM.02760,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,31.1,NA,NA,njZEDkTA4misW8k1uxtRp3WXJNHhA4qA9gdUumpPpZk=,50,0.174,0.973,1.375,0.299,0.186,269.4,184.1,7.6,63.8,22.2,0,NA,2016-10-26,24,50,3.59,1.71,0.85,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,6a8f3bda-5606-4e48-8a14-fc5ae39f83b5,GRSM_010.basePlot.cfc,D07,GRSM,GRSM_010,2016-06-06T18:20:00Z,njZEDkTA4misW8k1uxtRp3WXJNHhA4qAfv4adJ1zXT8=,NA,NA,NA,2.3,44.3,19.5,0,NA,-2.7,-28.8,3c21daef-2b72-4afa-90eb-c9e1bb2bd61f,vst_GRSM_2015,D07,GRSM,GRSM_010,40,2,49,10.1,100.9,NA,NA,NA,LITU,Liriodendron tulipifera L.,distributed,17N,271365.76,3950269.66,20.2,deciduousForest,271375.67778299825,3950267.750136026
