"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","collectDate","ovenStartDate","ovenEndDate","sampleCondition","cnSampleID","ligninSampleID","archiveSampleID","processedBy","remarks","dataQF"
"9a4b5d56-f8e7-446f-864f-a5589e0c2b57","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ0FAUnD62NHI=","2017-05-15T17:00Z","2017-05-19T14:50Z","2017-05-22T22:48Z","OK","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQDAjP46ohANY=","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ5V3cSdzypJk=","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ/hUjC/ot/aI=","myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=","",NA
"29471814-76f0-415c-a3d2-c933602703f9","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEsDYm/J6Hb+A=","2017-05-15T20:00Z","2017-05-19T14:50Z","2017-05-22T23:12Z","OK","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaE2OZub8Rmic4=","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEBEW/9aj5o9cbUqrtVK8Blg==","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaE3Ur9QxbsdrE=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"a9010f7c-4516-471a-a1ba-cb2275f7dded","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBYUtrl3C55a8MkOztb7It+BuskThdGIzu8=","2017-05-16T06:00Z","2017-05-19T14:50Z","2017-05-22T23:31Z","OK","8YsBtW+LzBYUtrl3C55a8MkOztb7It+BeC9F9wUeVnU=","8YsBtW+LzBYUtrl3C55a8MkOztb7It+B7zO8DgjWyOI=","8YsBtW+LzBYUtrl3C55a8MkOztb7It+Brm2EegBVsvg=","myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=","",NA
"f7e6ba24-7f4e-4d96-8b97-8b2e8566fc99","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb0wjqxGwntTM=","2017-05-16T07:00Z","2017-05-19T14:50Z","2017-05-22T23:18Z","OK","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8ybdcjpi5QGVLk=","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8ybkMW6JLVxk+dAjaTj1crzVg==","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb4yj+k6f+ubg=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"0cdc7728-ebad-4c4f-9f77-c4ba1db67627","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDJuC6zTEw/Jk=","2017-05-16T08:30Z","2017-05-19T14:50Z","2017-05-22T23:28Z","OK","8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDbpnBvepngyU=","8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jD6NBQXALj3/8FKSd7Yp+LaA==","8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDMF4RqPm99BE=","udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=","",NA
"4446e7ba-34b2-46bb-8f2e-a2012cd0c47a","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFj75RqYdHCkpI=","2017-05-16T13:30Z","2017-05-19T14:50Z","2017-05-22T22:25Z","OK","8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjQbT7pZ/0Ijo=","8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjVRfNzFoe1qY=","8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjQ3vidp6tqlM=","udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=","",NA
"aa84b572-bb29-45e4-bb52-b48ec34a2c59","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBaumRUTuUa2OOQteI6cAchRNPcVzjuJ9iw=","2017-05-16T14:30Z","2017-05-19T14:50Z","2017-05-22T22:29Z","OK","8YsBtW+LzBaumRUTuUa2OOQteI6cAchRdln5Vp9+TI8=","8YsBtW+LzBaumRUTuUa2OOQteI6cAchR25hK0KrfhFI=","8YsBtW+LzBaumRUTuUa2OOQteI6cAchRyuuuV44jgMw=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"c78014ec-d8de-4d98-bbd1-07e45f8be885","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBZIcn582PMpH6I41CmT/G3X1nUEq2NGE98=","2017-05-16T15:30Z","2017-05-19T14:50Z","2017-05-22T23:01Z","OK","8YsBtW+LzBZIcn582PMpH6I41CmT/G3XUuR+sr6qtLc=","8YsBtW+LzBZIcn582PMpH6I41CmT/G3Xj/YJGfza90pd1Ls/LelWYg==","8YsBtW+LzBZIcn582PMpH6I41CmT/G3XJMDrqF2oHPE=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"9e3ab2b0-0cdf-4852-8bf6-858d1568d461","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","8YsBtW+LzBa4bqYOE8l8PKOG6JWOVejQ6jtB3auPH2I=","2017-05-17T06:00Z","2017-05-19T14:50Z","2017-05-22T22:35Z","OK","8YsBtW+LzBa4bqYOE8l8PKOG6JWOVejQY+9p0b1sW28=","8YsBtW+LzBa4bqYOE8l8PKOG6JWOVejQN5kCvlA5EPEn39+SOVBKxA==","8YsBtW+LzBa4bqYOE8l8PKOG6JWOVejQ6azgM3TFCo8=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"b2cb4b1a-dc09-4192-9ca5-d542b95ae4b1","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtvdruu1PyCRI=","2017-05-17T07:00Z","2017-05-19T14:50Z","2017-05-22T22:20Z","OK","8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtjPNE9K5BanE=","8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtLRO4xWNr+v0=","8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtZflt8MvGqmc=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"aa80ac96-b063-4b4e-a276-5c243be47cca","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","8YsBtW+LzBZoC/dzSdnAZgq/QwKOBjpLQ0QosHXH3RY=","2017-05-17T19:54Z","2017-05-19T14:50Z","2017-05-22T22:03Z","OK","8YsBtW+LzBZoC/dzSdnAZgq/QwKOBjpLz1/NjtEIOrI=","8YsBtW+LzBZoC/dzSdnAZgq/QwKOBjpLIkA5qP7j7+4=","8YsBtW+LzBZoC/dzSdnAZgq/QwKOBjpLU/8rIiz2/zA=","udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=","",NA
"f0b6f242-7227-4fc9-bccd-b02a3019ad17","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","8YsBtW+LzBboROEjlsJZMKV8FVNrP+Mrvb+V9wz2Giw=","2017-05-17T20:06Z","2017-05-19T14:50Z","2017-05-22T22:15Z","OK","8YsBtW+LzBboROEjlsJZMKV8FVNrP+MrpBTKGotmR3M=","8YsBtW+LzBboROEjlsJZMKV8FVNrP+MrEMwmO+Yu4eg=","8YsBtW+LzBboROEjlsJZMKV8FVNrP+MrA1uTBeF6nRY=","udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=","",NA
"4a223aa6-bc15-41a9-865d-4548fe570ae0","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","8YsBtW+LzBZoC/dzSdnAZnyBFjkM9ZUusW9rG70uS4g=","2017-05-17T20:30Z","2017-05-19T14:50Z","2017-05-22T22:08Z","OK","8YsBtW+LzBZoC/dzSdnAZnyBFjkM9ZUuJwfLV2qysbM=","8YsBtW+LzBZoC/dzSdnAZnyBFjkM9ZUuZz+Egg5bIQ4=","8YsBtW+LzBZoC/dzSdnAZnyBFjkM9ZUu3C52+TArQf8=","udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=","",NA
"a949d964-f89d-4ebc-987f-9de9db78c488","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr6JNPqUyDXSd8=","2017-05-17T20:30Z","2017-05-19T14:50Z","2017-05-22T22:12Z","other","8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr6qhhSBhs45Ro=","8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr6/csyI513/sE=","8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr61BbBUv0b/pY=","myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=","insect damage",NA
"caacf856-5375-4da8-982f-76bc85da394d","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","8YsBtW+LzBYBYnfepUqqs+rdfHyJssOjZLqXLNzw4+I=","2017-05-18T13:30Z","2017-05-19T16:20Z","2017-05-22T21:43Z","OK","8YsBtW+LzBYBYnfepUqqs+rdfHyJssOjM7VW3sU0DSg=","8YsBtW+LzBYBYnfepUqqs+rdfHyJssOjEpkOS2XkwgA3SCCXKjEBbg==","8YsBtW+LzBYBYnfepUqqs+rdfHyJssOjSVWnmr1KRSY=","myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=","",NA
"d314aa8d-1cb4-4872-a56e-ee45c49f5a5c","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","8YsBtW+LzBYBYnfepUqqs06Bxhj4+adaLgqb5N4p0+g=","2017-05-18T15:00Z","2017-05-19T16:22Z","2017-05-22T21:06Z","OK","8YsBtW+LzBYBYnfepUqqs06Bxhj4+adayKBTnFsZHTo=","8YsBtW+LzBYBYnfepUqqs06Bxhj4+adazoi6lC5k2uXRz/sKuPjHqw==","8YsBtW+LzBYBYnfepUqqs06Bxhj4+adaaRpnzQpFLVM=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"41979d3a-f974-4412-bf54-9ccc704e3486","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","8YsBtW+LzBbZU6Zj0MjQkLSHNRx9gjMYpJP8hwT3vKg=","2017-05-18T16:00Z","2017-05-19T16:19Z","2017-05-22T21:54Z","OK","8YsBtW+LzBbZU6Zj0MjQkLSHNRx9gjMYrzcJWAVHQXA=","8YsBtW+LzBbZU6Zj0MjQkLSHNRx9gjMYoN9sqNK9YoE=","8YsBtW+LzBbZU6Zj0MjQkLSHNRx9gjMYjF3Xa34x8CY=","udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=","",NA
"a5debca7-c4b7-4e9e-8928-79c63df7b043","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","8YsBtW+LzBaQ0JG/YjGQXWa0LLhU/PQbmss51czB4eI=","2017-05-18T17:30Z","2017-05-19T16:22Z","2017-05-22T21:30Z","OK","8YsBtW+LzBaQ0JG/YjGQXWa0LLhU/PQb47Sv/13mxtE=","8YsBtW+LzBaQ0JG/YjGQXWa0LLhU/PQb5hWyJ+EBU+k=","8YsBtW+LzBaQ0JG/YjGQXWa0LLhU/PQbOgUGew4vWYg=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"0fabd22a-b1f3-4aef-9f0b-79960181648b","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/BKLVWWk/5zU=","2017-05-18T20:30Z","2017-05-19T16:20Z","2017-05-22T21:40Z","OK","8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/k8umWDJHXgw=","8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/smTsZ513IfKot4tBusYkmg==","8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/a3zvmTERyyY=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"9b6069eb-386a-48e6-abc9-10e373a8a4d1","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","8YsBtW+LzBZ3GiG891H0j0ugWM2GcaLhCCdh9h1cPIs=","2017-05-18T20:30Z","2017-05-19T16:20Z","2017-05-22T21:35Z","OK","8YsBtW+LzBZ3GiG891H0j0ugWM2GcaLh8TFIKNS+vLQ=","8YsBtW+LzBZ3GiG891H0j0ugWM2GcaLhMwxHhWByRH2CFEP/pG33dw==","8YsBtW+LzBZ3GiG891H0j0ugWM2GcaLheAyP/pg+3gM=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"628c1cd4-48d3-4484-b4e9-96c5095037f1","TALL_002.basePlot.cfc","D08","TALL","TALL_002","distributed","8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxRiqSW3MNAjA=","2017-05-22T13:30Z","2017-05-23T16:34Z","2017-05-25T16:52Z","OK","8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxQFAPqjBBgy0=","8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxRNcXtLHZNKze1YPdCKcqGA==","8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxzWmkdW7BV1E=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"f2a62402-3004-4742-8bbc-583e24e4e3c1","TALL_002.basePlot.cfc","D08","TALL","TALL_002","distributed","8YsBtW+LzBarmyPXj2p36TEqS4grP2lMzdHKTfltXWk=","2017-05-22T14:30Z","2017-05-23T16:31Z","2017-05-25T18:46Z","OK","8YsBtW+LzBarmyPXj2p36TEqS4grP2lMaAodv2Pg1FI=","8YsBtW+LzBarmyPXj2p36TEqS4grP2lM1balEWS9/r2gXn2Lamv2vg==","8YsBtW+LzBarmyPXj2p36TEqS4grP2lMnTWnRrsRj1Y=","myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=","",NA
"3ed3840e-c613-4eb6-8cd1-53822da4d8bd","TALL_002.basePlot.cfc","D08","TALL","TALL_002","distributed","8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgzNQ4wHLLe5r0=","2017-05-22T15:00Z","2017-05-23T16:34Z","2017-05-25T17:50Z","OK","8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgz5UvhFIN8ygQ=","8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgzwy8AX+vht+8=","8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgzpWfWlwEoRd8=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"862ecf06-4ca7-4915-8fa0-ca9999701586","TALL_006.basePlot.cfc","D08","TALL","TALL_006","distributed","8YsBtW+LzBaw+Vou2Ne0ziiKT3sh5As+UgWJGejY4Mg=","2017-05-22T16:00Z","2017-05-23T16:33Z","2017-05-25T18:38Z","OK","8YsBtW+LzBaw+Vou2Ne0ziiKT3sh5As+q7xGp6lV1fQ=","8YsBtW+LzBaw+Vou2Ne0ziiKT3sh5As+RE2OPWohPrU=","8YsBtW+LzBaw+Vou2Ne0ziiKT3sh5As++8V5ymxuXwc=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"cbce5562-923d-46d9-a97a-28e097078702","TALL_006.basePlot.cfc","D08","TALL","TALL_006","distributed","8YsBtW+LzBaw+Vou2Ne0zhP6Vh3CibOOjaKJ7s6H9Xk=","2017-05-22T16:30Z","2017-05-23T16:32Z","2017-05-25T17:51Z","OK","8YsBtW+LzBaw+Vou2Ne0zhP6Vh3CibOOgGDdzzFeY6w=","8YsBtW+LzBaw+Vou2Ne0zhP6Vh3CibOO1DTrBCU/OK8=","8YsBtW+LzBaw+Vou2Ne0zhP6Vh3CibOO/2lS/KQyGiE=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"d5cc53dd-1607-48d2-9358-d77e02620fe2","TALL_006.basePlot.cfc","D08","TALL","TALL_006","distributed","8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR15XvFAgaStn5s=","2017-05-22T17:00Z","2017-05-23T16:32Z","2017-05-25T18:29Z","OK","8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR15vdFCkqogPyE=","8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR15d5cjLKsTSvYb6augdV+xBQ==","8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR15Vyu8wu8jZZg=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"f39ab37f-a0f2-4875-82b7-62a277c4a8a9","TALL_013.basePlot.cfc","D08","TALL","TALL_013","distributed","8YsBtW+LzBbzNnpsjyZuYPZpNluJsgBLQG32p6Si7UY=","2017-05-22T20:35Z","2017-05-23T15:59Z","2017-05-25T18:14Z","OK","8YsBtW+LzBbzNnpsjyZuYPZpNluJsgBLVmyGEBGu32Y=","8YsBtW+LzBbzNnpsjyZuYPZpNluJsgBLTk+1WOs5zRM=","8YsBtW+LzBbzNnpsjyZuYPZpNluJsgBLz5S8F3fnoOE=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"c5e01126-ed7f-465e-87fc-f1bc937edf07","TALL_013.basePlot.cfc","D08","TALL","TALL_013","distributed","8YsBtW+LzBaere+XsE42kwpqDVIKcVh4kxUYMNvXUdM=","2017-05-22T20:39Z","2017-05-23T16:33Z","2017-05-25T18:07Z","OK","8YsBtW+LzBaere+XsE42kwpqDVIKcVh4WOZe0JcbpDE=","8YsBtW+LzBaere+XsE42kwpqDVIKcVh4A5u8acDQo66kkWaACgcRlQ==","8YsBtW+LzBaere+XsE42kwpqDVIKcVh467Ag23PJ9Ac=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"766c1fea-a342-47d4-ac6a-2d58f1419787","TALL_013.basePlot.cfc","D08","TALL","TALL_013","distributed","8YsBtW+LzBaere+XsE42kxN8xKzPF2IYkjVQYk7bJ4g=","2017-05-22T20:40Z","2017-05-23T16:14Z","2017-05-25T18:22Z","OK","8YsBtW+LzBaere+XsE42kxN8xKzPF2IYxBGlfT89edQ=","8YsBtW+LzBaere+XsE42kxN8xKzPF2IYAKajSluhRwp1xEJrKP3Kvw==","8YsBtW+LzBaere+XsE42kxN8xKzPF2IYs1QKi0+av2o=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"c3046ee8-cfaf-4be1-83fa-7c6e6bfd2bdc","TALL_005.basePlot.cfc","D08","TALL","TALL_005","distributed","8YsBtW+LzBb6ybUeRQ+qMZiOLK6D+FBhJh3D1UnpD8c=","2017-05-23T06:30Z","2017-05-24T14:09Z","2017-05-30T19:27Z","OK","8YsBtW+LzBb6ybUeRQ+qMZiOLK6D+FBhQWnLXUoX584=","8YsBtW+LzBb6ybUeRQ+qMZiOLK6D+FBhNWIs0XS1QHA=","8YsBtW+LzBb6ybUeRQ+qMZiOLK6D+FBh/RzDlzT0u6w=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"03e7a76a-b03e-406f-bdb0-bf0a83381a90","TALL_005.basePlot.cfc","D08","TALL","TALL_005","distributed","8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcINt934npZ4d3I=","2017-05-23T07:30Z","2017-05-24T14:09Z","2017-05-30T19:32Z","OK","8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcINjZJgf3RlXJQ=","8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcINWvhHPRoo6/RO4EmK1QiorA==","8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcINA1CKHwrsdmI=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"6dfd28d8-8fcf-4401-a555-f72717618948","TALL_005.basePlot.cfc","D08","TALL","TALL_005","distributed","8YsBtW+LzBZV0iGplBv6sC1NeaAq38tlzZ/HsE7sSEc=","2017-05-23T08:00Z","2017-05-24T14:09Z","2017-05-30T19:36Z","OK","8YsBtW+LzBZV0iGplBv6sC1NeaAq38tlAAnfZ+bQtZM=","8YsBtW+LzBZV0iGplBv6sC1NeaAq38tlon8kGvfM3S7uA6xyCu8z1A==","8YsBtW+LzBZV0iGplBv6sC1NeaAq38tl7Oqkdcv0G4I=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"55cbf7a6-0e55-47d0-88ba-da5b1f65fef8","TALL_003.basePlot.cfc","D08","TALL","TALL_003","distributed","8YsBtW+LzBaQ7O+R2ZAqFV8+AcgK4/RCsIQM8EXIKK8=","2017-05-23T13:30Z","2017-05-24T14:09Z","2017-05-30T18:43Z","OK","8YsBtW+LzBaQ7O+R2ZAqFV8+AcgK4/RCdWZ5EKcLzlc=","8YsBtW+LzBaQ7O+R2ZAqFV8+AcgK4/RCezmiOYtt3/k=","8YsBtW+LzBaQ7O+R2ZAqFV8+AcgK4/RCdNUVpe1SZAQ=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"e491e95b-6c63-43e3-9463-d996fc82e6ae","TALL_003.basePlot.cfc","D08","TALL","TALL_003","distributed","8YsBtW+LzBbGKNGIqrsupt9og6Jj+7oZYBE2yxTwgA8=","2017-05-23T14:00Z","2017-05-24T14:09Z","2017-05-30T18:28Z","OK","8YsBtW+LzBbGKNGIqrsupt9og6Jj+7oZ8PsZr9LGRlU=","8YsBtW+LzBbGKNGIqrsupt9og6Jj+7oZmKz2DFcH5TTFCNzbeINx5A==","8YsBtW+LzBbGKNGIqrsupt9og6Jj+7oZHhaNNGexEkE=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"d38c9abc-d6f5-43d8-b343-9c642ce891e5","TALL_003.basePlot.cfc","D08","TALL","TALL_003","distributed","8YsBtW+LzBbGKNGIqrsupjZObgpMMq2lo7SewIarDBU=","2017-05-23T14:30Z","2017-05-24T14:09Z","2017-05-30T18:52Z","OK","8YsBtW+LzBbGKNGIqrsupjZObgpMMq2lfpinTClryzA=","8YsBtW+LzBbGKNGIqrsupjZObgpMMq2lqNYD6RJHnZGsp8TJ78RZTA==","8YsBtW+LzBbGKNGIqrsupjZObgpMMq2ltHs11lHP/D8=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"882704e9-af75-4dc1-97b7-15d6f71a0f62","TALL_009.basePlot.cfc","D08","TALL","TALL_009","distributed","8YsBtW+LzBZgU626mfJPgQx4+Z746t5oiig8MAL1n8Y=","2017-05-23T15:30Z","2017-05-24T14:09Z","2017-05-29T19:01Z","OK","8YsBtW+LzBZgU626mfJPgQx4+Z746t5ooUPyAuhc4AQ=","8YsBtW+LzBZgU626mfJPgQx4+Z746t5o8RqqHr09r2c=","8YsBtW+LzBZgU626mfJPgQx4+Z746t5o/iL8JSBE4xE=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"4b64ed51-8d8c-4279-bb2f-6a0bb356820b","TALL_009.basePlot.cfc","D08","TALL","TALL_009","distributed","8YsBtW+LzBY4UA7K5P8oFrFyEYB5k/RVGZJzeQ656xc=","2017-05-23T16:00Z","2017-05-24T14:09Z","2017-05-30T19:09Z","OK","8YsBtW+LzBY4UA7K5P8oFrFyEYB5k/RVQVLKMyR+woI=","8YsBtW+LzBY4UA7K5P8oFrFyEYB5k/RVya4Uk/t4BbQwIa5Jfw7HPw==","8YsBtW+LzBY4UA7K5P8oFrFyEYB5k/RVhrz9lZ/YaXw=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"91a9f722-6038-43eb-b322-77126ba6c6fe","TALL_009.basePlot.cfc","D08","TALL","TALL_009","distributed","8YsBtW+LzBZgU626mfJPgWec1/7WFC24EA+8PEUBrrg=","2017-05-23T17:30Z","2017-05-24T14:09Z","2017-05-30T19:16Z","OK","8YsBtW+LzBZgU626mfJPgWec1/7WFC24hA6NQn58q3k=","8YsBtW+LzBZgU626mfJPgWec1/7WFC24NYuUtPb9+ig=","8YsBtW+LzBZgU626mfJPgWec1/7WFC248539N8PVeaY=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"a0366979-2025-46c9-a3b1-d547e93624ea","WOOD_043.basePlot.cfc","D09","WOOD","WOOD_043","tower","xZ/4LGAq2g5RAbC90CFX05C/iONIwkH2V5OYKgGohSc=","2016-06-27T16:42Z","2016-06-29T21:00Z","2016-07-06T22:58Z","OK","xZ/4LGAq2g5RAbC90CFX05C/iONIwkH2BB92Whe2X2g=","xZ/4LGAq2g5RAbC90CFX05C/iONIwkH2o+M9ouKyU0w=","xZ/4LGAq2g5RAbC90CFX05C/iONIwkH2GvuMnhgTZqs=","MfODK+JJmcLqkB6yRFBuRyUZt7q1nY/W",NA,NA
"6ec1afef-386a-40d7-9386-844505a059fc","WOOD_044.basePlot.cfc","D09","WOOD","WOOD_044","tower","xZ/4LGAq2g5NM+G6kbU3sw96yUdUfvrt82PnLRxK9Pg=","2016-06-27T17:10Z","2016-06-29T21:00Z","2016-07-06T23:01Z","OK","xZ/4LGAq2g5NM+G6kbU3sw96yUdUfvrtJXQoXlI+Yis=","xZ/4LGAq2g5NM+G6kbU3sw96yUdUfvrt8dtApLyLaoU=","xZ/4LGAq2g5NM+G6kbU3sw96yUdUfvrtR/mC13KPQDM=","MfODK+JJmcLqkB6yRFBuRyUZt7q1nY/W",NA,NA
"9bf15363-fec0-48ce-b161-c0a0203e1274","WOOD_045.basePlot.cfc","D09","WOOD","WOOD_045","tower","xZ/4LGAq2g625hRtYPCK3nFi3gGfPNepkwWPNpIfYFs=","2016-06-27T17:30Z","2016-06-29T21:00Z","2016-07-06T21:30Z","OK","xZ/4LGAq2g625hRtYPCK3nFi3gGfPNepMp+vG04NErU=","xZ/4LGAq2g625hRtYPCK3nFi3gGfPNepNKtpFsWdtUo=","xZ/4LGAq2g625hRtYPCK3nFi3gGfPNepdQgon7gacxs=","MfODK+JJmcLqkB6yRFBuRyUZt7q1nY/W",NA,NA
"f86f29a6-41d2-437e-a8d3-2325df8f2cff","WOOD_042.basePlot.cfc","D09","WOOD","WOOD_042","tower","xZ/4LGAq2g7s0BFr7jQjhrHnd3mW1OXxTX6YMO8XwPw=","2016-06-27T17:44Z","2016-06-29T21:00Z","2016-07-06T22:07Z","OK","xZ/4LGAq2g7s0BFr7jQjhrHnd3mW1OXxcX27SIVg/qo=","xZ/4LGAq2g7s0BFr7jQjhrHnd3mW1OXxQ+I73WbcFfE=","xZ/4LGAq2g7s0BFr7jQjhrHnd3mW1OXxUlyYPDeBfI8=","MfODK+JJmcLqkB6yRFBuRyUZt7q1nY/W",NA,NA
